0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,0,0,0,0,2,0,0,0,0,0,0,1,0,387,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0
0,1,0,0,0,4,0,0,5,0,0,0,1,0,1,208,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,164,0,0,0,1,3,6
0,0,0,0,0,0,N,0,1,1,0,4,3,0,3,2,355,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0
0,0,0,0,5,0,0,0,1,0,3,0,0,0,0,0,0,371,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,1,0,0,1
0,107,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,250,B,0,7,0,0,0,0,0,0,0,2,0,0,0,1,0,B,0,0,0,0,0,0,1,0,0,3,1
0,4,0,2,0,4,1,1,0,0,0,0,0,1,0,0,0,0,E,344,0,1,0,0,0,0,0,0,6,3,4,4,0,0,0,0,0,2,7,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,371,2,0,1,0,0,0,4,0,0,2,0,0,2,0,0,1,2,0,0,0,0,7,0,0,1,1
0,186,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,82,1,1,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,1,0,363,8,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,A,0,1,0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,5,381,0,0,0,1,0,0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
84,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,303,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,1,0,0,0,0,0,0,2,0,0,0,0,9,0,3,0,0,0,0,0,0,1,0,0,372,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0
4,0,1,0,0,0,0,0,0,3,2,0,0,4,0,0,2,0,0,0,0,0,0,0,3,1,353,0,0,0,0,0,0,0,0,0,I,0,0,0,0,7,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,370,0,0,0,0,0,0,0,0,4,0,0,F,0,0,0,0,0,0,0
0,1,0,0,0,V,0,0,2,0,0,0,0,0,0,0,2,0,0,6,0,0,0,1,0,0,0,0,352,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0
0,1,0,0,0,1,0,C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,C
0,0,0,0,5,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,0,369,A,1,0,0,0,3,0,0,0,0,0,0,1,2,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,D,367,1,0,3,0,0,0,0,0,0,0,0,0,0,9,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,2,389,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,2,1,368,7,1,0,0,1,0,0,0,4,0,0,2,3
0,1,1,0,X,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,2,Q,0,0,315,0,0,1,1,0,0,4,0,0,3,5,2
0,0,G,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,367,0,0,0,4,0,0,0,0,4,0,2
5,0,F,3,0,0,0,0,1,0,5,0,1,1,0,0,2,0,0,0,0,0,0,1,8,0,9,3,1,0,0,0,1,0,0,2,332,0,0,1,0,6,0,1,1,0,1
1,1,0,0,0,0,M,0,1,0,0,5,0,1,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,356,1,0,0,0,4,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5,0,382,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,G,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,375,0,0,1,0,0,1,0
0,0,0,0,0,1,0,0,3,0,0,0,1,0,1,94,0,0,0,0,1,0,0,0,0,B,0,0,1,0,0,0,0,0,0,0,0,0,0,1,264,0,0,0,0,2,K
0,0,0,6,1,2,2,3,V,68,2,1,0,0,0,0,9,0,0,3,0,0,0,0,3,0,6,0,2,0,1,0,0,0,0,0,J,0,0,0,1,185,0,1,r,0,0
0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,2,0,0,2,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,4,0,0,0,368,7,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,F,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,4,364,0,4,0
0,0,0,0,0,0,0,1,N,132,0,5,0,1,0,1,2,0,0,0,0,2,0,0,2,2,B,0,0,0,0,0,0,0,0,0,J,0,0,0,0,9,0,0,187,0,3
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,6,0,3,0,3,0,1,0,0,2,0,0,0,0,0,1,4,0,374,1
0,0,0,0,3,1,0,1,0,0,0,0,5,1,C,0,0,0,2,1,0,1,0,0,0,0,0,0,0,S,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,6,333
